src_ip,dst_ip,src_port,dst_port,length,timestamp,time_delta,is_syn,is_ack,is_fin,is_rst,label,payload_size,ttl
192.168.56.102,192.168.56.1,49090,22,150,1775645637.6810768,0.5988078,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,40660,22,102,1775645164.6677067,466.9275949,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645256.1032944,558.3631825,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,35796,18,60,1775645414.370698,0.0341021,1,0,0,0,1,2,38
192.168.56.102,192.168.56.1,62818,6689,60,1775645455.0981886,40.7615927,1,0,0,0,1,2,45
192.168.56.1,192.168.56.102,22,49110,142,1775645637.6505013,0.5682323,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,80,7252,54,1775645963.7151008,11.6016559,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,8080,50090,267,1775645467.924148,53.5875523,0,1,0,0,1,201,128
192.168.56.102,192.168.56.1,40660,22,66,1775645119.9794447,422.2393329,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,49172,74,1775645637.9630923,0.8808234,1,1,0,0,2,0,128
192.168.56.102,192.168.56.1,62818,9,60,1775645455.1314645,40.7948686,1,0,0,0,1,2,55
192.168.56.1,192.168.56.102,1043,62818,54,1775645455.156068,40.819472,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,445,52682,74,1775645462.561629,48.2250331,1,1,0,0,1,0,128
192.168.56.1,192.168.56.102,22,49096,74,1775645637.4670367,0.3847677,1,1,0,0,2,0,128
192.168.56.102,192.168.56.1,62818,3300,60,1775645456.234445,41.8978493,1,0,0,0,1,2,42
192.168.56.1,192.168.56.102,445,52588,54,1775645462.528922,48.1923261,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49096,22,150,1775645637.656604,0.574335,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,37177,80,60,1775645970.7570727,18.6436278,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49090,22,110,1775645637.613606,0.531337,0,1,0,0,2,44,64
192.168.56.1,192.168.56.102,22,49068,66,1775645637.2398965,0.1576276,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,324,35798,54,1775645415.4775727,1.1409767,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,56632,80,60,1775645977.2041388,25.0906939,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49090,614,1775645637.571833,0.489564,0,1,0,0,2,548,128
192.168.56.102,192.168.56.1,49990,8080,66,1775645467.064082,52.727486,0,1,0,0,1,0,64
192.168.56.102,192.168.56.1,62818,10010,60,1775645455.0946536,40.7580576,1,0,0,0,1,2,56
192.168.56.102,192.168.56.1,49184,22,114,1775645638.0541184,0.9718494,0,1,0,0,2,48,64
192.168.56.102,192.168.56.1,43020,22,102,1775645258.3307753,560.5906633,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,4346,80,60,1775645958.3101203,6.1966757,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,10621,62818,54,1775645455.1773963,40.8408003,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,5080,62818,54,1775645455.1558962,40.8193003,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,7443,62818,54,1775645456.2708824,41.9342865,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,27000,40250,154,1775645462.4313905,48.0947947,0,1,0,0,1,88,128
192.168.56.102,192.168.56.1,43020,22,102,1775645260.1213286,562.3812167,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,49112,614,1775645637.7533028,0.6710338,0,1,0,0,2,548,128
192.168.56.1,192.168.56.102,22,49096,54,1775645637.6949148,0.6126457,0,1,0,1,2,0,128
192.168.56.1,192.168.56.102,80,17473,54,1775645964.5307903,12.4173457,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,40660,102,1775645164.9708807,467.2307689,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,102,1775645255.490791,557.7506792,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49156,22,89,1775645637.8263528,0.7440838,0,1,0,0,2,23,64
192.168.56.1,192.168.56.102,8080,52962,74,1775645288.3237524,590.5836405,1,1,0,0,0,0,128
192.168.56.1,192.168.56.102,80,21469,54,1775645959.7272675,7.6138229,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,17592,80,60,1775645954.0668304,1.9533856,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,102,1775645257.450778,559.710666,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,40660,22,102,1775645164.7540112,467.0138992,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49110,22,74,1775645637.4669924,0.3847234,1,0,0,0,2,0,64
192.168.56.102,192.168.56.1,40660,22,102,1775645164.706638,466.966526,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,8708,80,60,1775645958.7103224,6.5968777,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,31635,80,60,1775645960.536478,8.4230332,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49112,1066,1775645637.7469115,0.6646425,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,49112,22,82,1775645637.7544003,0.6721312,0,1,0,0,2,16,64
192.168.56.102,192.168.56.1,43020,22,102,1775645257.2217507,559.4816389,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,8080,52976,222,1775645291.2069404,593.4668285,0,1,0,0,0,156,128
192.168.56.102,192.168.56.1,49156,22,110,1775645637.9375484,0.8552793,0,1,0,0,2,44,64
192.168.56.1,192.168.56.102,22,49128,614,1775645637.772926,0.6906571,0,1,0,0,2,548,128
192.168.56.102,192.168.56.1,15162,80,60,1775645978.82692,26.7134751,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,50965,54,1775645956.80936,4.6959151,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,271,35796,54,1775645415.521413,1.1848173,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,40660,102,1775645165.1338243,467.3937125,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,49210,22,66,1775645638.1588027,1.0765339,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,43020,150,1775645257.36972,559.629608,0,1,0,0,0,84,128
192.168.56.102,192.168.56.1,49130,22,66,1775645637.7302275,0.6479584,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,7512,62818,54,1775645456.2325354,41.8959395,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49110,22,110,1775645637.6088228,0.5265539,0,1,0,0,2,44,64
192.168.56.102,192.168.56.1,40222,80,60,1775645975.8001957,23.6867507,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,3284,80,60,1775645952.7123928,0.5989479,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,3183,54,1775645968.573292,16.4598471,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,42243,80,60,1775645961.3040326,9.1905878,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49110,142,1775645637.6893268,0.6070579,0,1,0,0,2,76,128
192.168.56.102,192.168.56.1,9367,80,60,1775645953.5209272,1.4074823,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645256.0788014,558.3386895,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43290,80,60,1775645976.0697837,23.9563389,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49210,110,1775645638.2369487,1.1546798,0,1,0,0,2,44,128
192.168.56.102,192.168.56.1,43143,80,60,1775645966.5657413,14.4522963,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,50228,54,1775645976.6903696,24.5769248,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49090,22,158,1775645637.621555,0.5392863,0,1,0,0,2,92,64
192.168.56.1,192.168.56.102,22,49110,142,1775645637.6273751,0.5451063,0,1,0,0,2,76,128
192.168.56.102,192.168.56.1,43020,22,102,1775645255.6008768,557.860765,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,49090,142,1775645637.6392937,0.5570245,0,1,0,0,2,76,128
192.168.56.102,192.168.56.1,9275,80,60,1775645963.8706152,11.7571703,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,37971,54,1775645966.1369572,14.0235123,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49090,22,150,1775645637.6691241,0.5868552,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,22,40660,102,1775645165.019483,467.2793714,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,102,1775645257.510832,559.77072,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,52976,8080,66,1775645291.209529,593.4694171,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,8080,52952,1096,1775645281.7355452,583.9954333,0,1,0,0,0,1030,128
192.168.56.102,192.168.56.1,35796,596,60,1775645414.3655245,0.0289287,1,0,0,0,1,2,52
192.168.56.102,192.168.56.1,35796,449,60,1775645414.3544357,0.0178396,1,0,0,0,1,2,44
192.168.56.102,192.168.56.1,49178,22,66,1775645638.0040317,0.9217627,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,49156,1066,1775645637.8904486,0.8081796,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,49156,22,1042,1775645637.8625476,0.7802786,0,1,0,0,2,976,64
192.168.56.102,192.168.56.1,43020,22,102,1775645256.971341,559.2312289,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,80,46677,54,1775645961.64817,9.5347253,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,40373,80,60,1775645955.877491,3.7640462,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645259.66597,561.9258583,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,80,10383,54,1775645969.0548284,16.9413836,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645256.502766,558.7626541,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,49110,22,150,1775645637.6692352,0.5869662,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,2049,80,60,1775645958.1232731,6.0098284,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49080,142,1775645637.6502864,0.5680173,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,80,11771,54,1775645973.5409093,21.4274645,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,66,1775645257.3667998,559.6266879,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,44704,80,60,1775645966.6800563,14.5666117,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49096,22,89,1775645637.4680119,0.3857428,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,35796,219,60,1775645415.4818645,1.1452686,1,0,0,0,1,2,49
192.168.56.1,192.168.56.102,8080,50018,74,1775645467.1772306,52.8406347,1,1,0,0,1,0,128
192.168.56.1,192.168.56.102,3017,62818,54,1775645455.19792,40.8613241,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,35796,343,60,1775645415.4814432,1.1448474,1,0,0,0,1,2,50
192.168.56.1,192.168.56.102,22,49080,54,1775645637.6797469,0.5974779,0,1,0,1,2,0,128
192.168.56.1,192.168.56.102,354,35796,54,1775645414.3685107,0.0319148,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,35796,524,60,1775645414.420437,0.0838414,1,0,0,0,1,2,44
192.168.56.1,192.168.56.102,5054,62818,54,1775645455.1626115,40.8260156,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645255.28304,557.5429281,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,66,1775645255.6810167,557.9409047,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,40660,102,1775645164.9366093,467.1964974,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,49090,1066,1775645637.567048,0.484779,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,49110,22,150,1775645637.643096,0.5608269,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,43020,22,102,1775645256.1032944,558.3631825,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,35796,790,60,1775645414.3626528,0.026057,1,0,0,0,1,2,46
192.168.56.1,192.168.56.102,111,35796,54,1775645414.341158,0.0045622,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,80,28085,54,1775645954.8466613,2.7332166,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,264,62818,54,1775645455.1560807,40.8194848,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,29034,80,60,1775645974.8421764,22.7287316,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,19842,60,1775645456.2560391,41.9194434,1,0,0,0,1,2,49
192.168.56.102,192.168.56.1,31868,80,60,1775645960.556146,8.4427013,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,41039,54,1775645966.3974595,14.2840149,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49096,22,150,1775645637.632295,0.5500257,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,40660,22,102,1775645164.880721,467.1406094,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,445,52848,74,1775645466.9541588,52.6175629,1,1,0,0,1,0,128
192.168.56.102,192.168.56.1,49080,22,74,1775645637.4666135,0.3843447,1,0,0,0,2,0,64
192.168.56.1,192.168.56.102,81,62818,54,1775645455.0884306,40.7518347,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,80,57471,54,1775645962.527917,10.4144721,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,6392,54,1775645968.7868104,16.6733655,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645256.7231648,558.9830529,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645259.3248217,561.5847099,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,49178,99,1775645638.0034232,0.9211543,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,39405,80,60,1775645961.1068325,8.9933875,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3714428,559.6313309,0,1,0,0,0,84,128
192.168.56.102,192.168.56.1,49090,22,158,1775645637.621555,0.5392863,0,1,0,0,2,92,64
192.168.56.102,192.168.56.1,43020,22,82,1775645247.2908592,549.5507473,0,1,0,0,0,16,64
192.168.56.1,192.168.56.102,80,39885,54,1775645955.8434863,3.7300416,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,5679,62818,54,1775645455.1330273,40.7964313,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49210,74,1775645638.125318,1.043049,1,1,0,0,2,0,128
192.168.56.102,192.168.56.1,39202,8080,66,1775645462.434204,48.097608,0,1,0,0,1,0,64
192.168.56.102,192.168.56.1,43020,22,102,1775645256.5018227,558.7617109,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,49110,142,1775645637.6893268,0.6070579,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,112,35796,54,1775645414.355168,0.0185721,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,62818,900,60,1775645455.1084757,40.7718797,1,0,0,0,1,2,51
192.168.56.102,192.168.56.1,49156,22,82,1775645637.8962035,0.8139347,0,1,0,0,2,16,64
192.168.56.1,192.168.56.102,22,40660,102,1775645164.7295856,466.9894737,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,49096,22,66,1775645637.467771,0.385502,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,251,35796,54,1775645414.4046466,0.0680507,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645256.7237046,558.9835927,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,46424,80,60,1775645971.3709924,19.2575477,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49096,22,150,1775645637.6692228,0.5869537,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,445,52630,54,1775645462.54803,48.2114341,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49172,22,74,1775645637.9625523,0.8802833,1,0,0,0,2,0,64
192.168.56.102,192.168.56.1,40660,22,66,1775645165.2313645,467.4912525,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,43020,102,1775645255.5801673,557.8400552,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,34426,80,60,1775645960.7400787,8.626634,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,35796,170,60,1775645414.362569,0.0259731,1,0,0,0,1,2,54
192.168.56.1,192.168.56.102,8080,52964,1514,1775645290.393542,592.6534301,0,1,0,0,0,1448,128
192.168.56.102,192.168.56.1,49210,22,110,1775645638.2362785,1.1540096,0,1,0,0,2,44,64
192.168.56.1,192.168.56.102,80,5581,54,1775645953.2078493,1.0944045,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,39,35798,54,1775645415.4745092,1.1379133,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49172,22,66,1775645637.963637,0.8813683,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,49080,142,1775645637.6502864,0.5680173,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,80,34180,54,1775645965.8070629,13.693618,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,33593,54,1775645975.1760054,23.0625606,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49110,22,150,1775645637.6692352,0.5869662,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,379,35796,54,1775645414.345072,0.0084762,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49096,22,110,1775645637.608913,0.526644,0,1,0,0,2,44,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.7203453,557.9802332,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.7579966,558.0178847,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,40660,102,1775645165.156071,467.4159591,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,31209,80,60,1775645955.1027288,2.989284,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,13456,60,1775645456.2655597,41.9289637,1,0,0,0,1,2,56
192.168.56.1,192.168.56.102,22,49112,110,1775645637.7968135,0.7145444,0,1,0,0,2,44,128
192.168.56.1,192.168.56.102,8080,52962,66,1775645288.328434,590.5883221,0,1,1,0,0,0,128
192.168.56.102,192.168.56.1,35000,80,60,1775645975.3044796,23.1910348,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,40660,102,1775645164.7805724,467.0404604,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,62818,1074,60,1775645455.1095088,40.7729129,1,0,0,0,1,2,38
192.168.56.102,192.168.56.1,43020,22,66,1775645256.847836,559.1077241,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,49130,22,1042,1775645637.7310045,0.6487355,0,1,0,0,2,976,64
192.168.56.1,192.168.56.102,144,35796,54,1775645414.3499658,0.0133699,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49184,614,1775645638.0585103,0.9762414,0,1,0,0,2,548,128
192.168.56.102,192.168.56.1,35798,460,60,1775645415.477143,1.1405471,1,0,0,0,1,2,48
192.168.56.1,192.168.56.102,22,43020,102,1775645256.7237046,558.9835927,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,49096,1066,1775645637.561555,0.4792857,0,1,0,0,2,1000,128
192.168.56.1,192.168.56.102,80,47878,54,1775645976.4836023,24.3701576,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,5809,54,1775645973.086501,20.9730561,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,20229,80,60,1775645969.7075431,17.5940984,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,999,60,1775645455.0897877,40.7531919,1,0,0,0,1,2,39
192.168.56.1,192.168.56.102,22,49222,74,1775645638.1274917,1.0452228,1,1,0,0,2,0,128
192.168.56.1,192.168.56.102,80,14661,54,1775645973.7623892,21.6489443,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,51011,80,60,1775645962.0076437,9.8941987,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,66,1775645256.183715,558.4436033,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,35796,697,60,1775645414.362206,0.0256101,1,0,0,0,1,2,54
192.168.56.102,192.168.56.1,62818,1875,60,1775645455.1737795,40.8371837,1,0,0,0,1,2,59
192.168.56.102,192.168.56.1,62818,4321,60,1775645455.0895505,40.7529546,1,0,0,0,1,2,53
192.168.56.102,192.168.56.1,52952,8080,66,1775645281.7367997,583.9966876,0,1,1,0,0,0,64
192.168.56.1,192.168.56.102,80,689,54,1775645972.6455195,20.5320747,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645257.2431777,559.5030657,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,49068,614,1775645637.1953516,0.1130827,0,1,0,0,2,548,128
192.168.56.1,192.168.56.102,80,51614,54,1775645956.8681827,4.7547378,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,62818,3323,60,1775645455.1024323,40.7658363,1,0,0,0,1,2,44
192.168.56.102,192.168.56.1,52976,8080,66,1775645291.209529,593.4694171,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,43020,99,1775645245.1549048,547.4147929,0,1,0,0,0,33,128
192.168.56.1,192.168.56.102,6123,62818,54,1775645455.0884268,40.7518308,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,54801,80,60,1775645977.0565293,24.9430844,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,40660,22,66,1775645119.9794447,422.2393329,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,49128,99,1775645637.728196,0.6459269,0,1,0,0,2,33,128
192.168.56.1,192.168.56.102,80,11415,54,1775645958.9345837,6.8211389,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,11957,80,60,1775645973.5535383,21.4400937,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.6008768,557.860765,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,35796,11,60,1775645415.5118475,1.1752515,1,0,0,0,1,2,42
192.168.56.1,192.168.56.102,8080,52964,66,1775645290.3954544,592.6553425,0,1,0,0,0,0,128
192.168.56.1,192.168.56.102,522,35796,54,1775645414.3639216,0.0273258,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,40660,22,66,1775645144.987772,447.2476602,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,58051,80,60,1775645962.5670123,10.4535674,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49080,99,1775645637.5043228,0.4220537,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,8582,80,60,1775645973.3077703,21.1943254,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,35235,54,1775645965.898462,13.7850173,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,19101,80,60,1775645974.0918376,21.9783929,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,11242,80,60,1775645978.5660424,26.4525975,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,40660,22,102,1775645164.706638,466.966526,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49160,22,66,1775645637.8729036,0.7906347,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,49080,99,1775645637.5043228,0.4220537,0,1,0,0,2,33,128
192.168.56.1,192.168.56.102,80,42621,54,1775645966.5268,14.4133552,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,32174,80,60,1775645970.4627612,18.3493163,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,1131,62818,54,1775645455.1703644,40.8337684,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,80,41146,54,1775645961.2359917,9.122547,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,20,62818,54,1775645455.099008,40.7624122,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,40660,22,102,1775645164.7540112,467.0138992,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645258.0711167,560.331005,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,66,1775645250.5701735,552.8300616,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,43020,102,1775645256.0322356,558.2921236,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,35796,997,60,1775645415.568369,1.231773,1,0,0,0,1,2,43
192.168.56.102,192.168.56.1,64499,80,60,1775645972.5228517,20.409407,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,40660,102,1775645164.7295856,466.9894737,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,50627,80,60,1775645976.7248063,24.6113617,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,1175,62818,54,1775645455.093832,40.7572361,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,35796,811,60,1775645414.3532698,0.0166739,1,0,0,0,1,2,40
192.168.56.102,192.168.56.1,49148,22,1042,1775645637.7353117,0.6530428,0,1,0,0,2,976,64
192.168.56.102,192.168.56.1,49874,8080,66,1775645466.834238,52.4976422,0,1,0,0,1,0,64
192.168.56.1,192.168.56.102,22,49110,142,1775645637.6505013,0.5682323,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,80,43404,54,1775645966.5856948,14.47225,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,35550,80,60,1775645960.8393617,8.7259168,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,17946,80,60,1775645959.4586964,7.3452515,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,50056,8080,74,1775645467.398208,53.0616122,1,0,0,0,1,0,64
192.168.56.102,192.168.56.1,49090,22,150,1775645637.6326132,0.5503441,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,57621,80,60,1775645962.536585,10.4231402,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,35796,430,60,1775645414.430575,0.0939791,1,0,0,0,1,2,55
192.168.56.102,192.168.56.1,49128,22,89,1775645637.6933281,0.6110592,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,12785,80,60,1775645969.2169762,17.1035314,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645257.1254334,559.3853215,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,44218,80,60,1775645961.4370313,9.3235863,1,0,0,0,3,6,64
